3.032014415021786011e-03,3.135381674101736255e-03,3.232268518272872048e-03,3.323615869149796655e-03,3.410164531183282940e-03,3.492520736505056855e-03,3.571156631128031590e-03,3.646484650262248745e-03,3.718837798730063871e-03,3.788514798505241300e-03,3.855760276073513185e-03,3.920796810210218190e-03,3.983812449261450728e-03,4.044969082643534199e-03,4.104410322054733752e-03,4.162270879467201354e-03,4.218657933861517419e-03,4.273680386360438621e-03,4.327424458284774567e-03,4.379971986590103748e-03,4.431400639602353121e-03
3.038266790918193322e-03,3.141504327027799630e-03,3.238265898275268992e-03,3.329492064535801918e-03,3.415923719115749983e-03,3.498166425864125684e-03,3.576692316278695313e-03,3.651913284950446606e-03,3.724162016616510296e-03,3.793737221329175190e-03,3.860883328860185027e-03,3.925822910815555608e-03,3.988743723558726278e-03,4.049807669248210555e-03,4.109158197743276522e-03,4.166930068814911348e-03,4.223230300789484158e-03,4.278167500217256759e-03,4.331828151759252107e-03,4.384294084133878201e-03,4.435642658960057584e-03
3.066574194754489308e-03,3.171106167878502691e-03,3.269088254719226035e-03,3.361469660773488185e-03,3.448998878277975948e-03,3.532287103788918272e-03,3.611811078432487863e-03,3.687987032390878384e-03,3.761151200058582451e-03,3.831605333792773016e-03,3.899596383969101271e-03,3.965349306054138587e-03,4.029053930138123095e-03,4.090874075484979798e-03,4.150954695238589023e-03,4.209432222268150864e-03,4.266415039264915068e-03,4.322012703352040748e-03,4.376313075158194503e-03,4.429398901380532036e-03,4.481348619687153603e-03
3.078966109733720629e-03,3.183571967449502511e-03,3.281611006315808370e-03,3.374035501823899764e-03,3.461596054412500924e-03,3.544905272435534306e-03,3.624441779871625992e-03,3.700622891194353323e-03,3.773785741325680950e-03,3.844233158716169833e-03,3.912212517832013361e-03,3.977949446874014076e-03,4.041634370751562809e-03,4.103431495053348407e-03,4.163486007226822536e-03,4.221934753038107668e-03,4.278886485286348407e-03,4.334451050482218681e-03,4.388716354841342912e-03,4.441765457791196740e-03,4.493676895029998300e-03
3.101278769402133866e-03,3.206889066286747886e-03,3.305880613728547340e-03,3.399210727478126082e-03,3.487634201138002394e-03,3.571767864483440993e-03,3.652093266561334990e-03,3.729030864910805668e-03,3.802919936522751367e-03,3.874065810916941122e-03,3.942717623225586686e-03,4.009102815779297911e-03,4.073413412355595536e-03,4.135815011187176336e-03,4.196454120501427049e-03,4.255468800754445488e-03,4.312969008020401881e-03,4.369065401758237890e-03,4.423846982661094364e-03,4.477397636622569045e-03,4.529796629552270554e-03
3.040387646221521904e-03,3.143874938897842780e-03,3.240885790116424751e-03,3.332358195638048404e-03,3.419032039041839874e-03,3.501512041608120188e-03,3.580269163438885328e-03,3.655715666699077809e-03,3.728183195825753114e-03,3.797970747802198541e-03,3.865322163253311506e-03,3.930460182216642152e-03,3.993572504219339812e-03,4.054821333336450576e-03,4.114349776452670172e-03,4.172293138265150726e-03,4.228758626335480872e-03,4.283854707283169666e-03,4.337668154126316997e-03,4.390280992694347607e-03,4.441770671323695685e-03
3.022958854317436307e-03,3.125438994228138534e-03,3.221497979060810972e-03,3.312068480038891493e-03,3.397886147869196623e-03,3.479551411239568872e-03,3.557532216836392994e-03,3.632237590349863144e-03,3.703996674355527780e-03,3.773106170792822622e-03,3.839807677941705581e-03,3.904322466803463940e-03,3.966836272169578168e-03,4.027509877761711703e-03,4.086485074799616098e-03,4.143895742359241657e-03,4.199848120810874275e-03,4.254449408756506498e-03,4.307785636135105269e-03,4.359937745554085843e-03,4.410982445744278217e-03
3.023293748587817416e-03,3.126431727713750199e-03,3.223114480437755131e-03,3.314276484236458771e-03,3.400654927389399132e-03,3.482852181477182063e-03,3.561337438859508119e-03,3.636521711415062474e-03,3.708735362645683778e-03,3.778276617490027110e-03,3.845388238104047694e-03,3.910292822895743842e-03,3.973177131823070300e-03,4.034203029188308115e-03,4.093513304151617967e-03,4.151242704651290742e-03,4.207498248134670417e-03,4.262387961836365188e-03,4.315998613335164484e-03,4.368411702024789858e-03,4.419704645719184713e-03
3.009568328390310830e-03,3.111867742180575176e-03,3.207754322608820027e-03,3.298158821734226923e-03,3.383815163568463114e-03,3.465322716261348256e-03,3.543148598889229312e-03,3.617701706007702463e-03,3.689310324426383660e-03,3.758271118158967947e-03,3.824825176122887554e-03,3.889193929914680405e-03,3.951562798958800637e-03,4.012092489397896429e-03,4.070924953788735562e-03,4.128193898559167664e-03,4.184005418127943049e-03,4.238466981732955975e-03,4.291664556446118071e-03,4.343678880631725650e-03,4.394586800514432325e-03
3.027673503133976578e-03,3.130445050170183041e-03,3.226754255995598064e-03,3.317540991272555258e-03,3.403546795218689858e-03,3.485376586751562367e-03,3.563502162149929844e-03,3.638335929531928779e-03,3.710209341224458314e-03,3.779421376546591039e-03,3.846215453989099836e-03,3.910814470526133985e-03,3.973405611946219558e-03,4.034150404316411316e-03,4.093191938504544408e-03,4.150664619555308188e-03,4.206675392845884293e-03,4.261332177868776619e-03,4.314721322794022942e-03,4.366924219083061047e-03,4.418018000472828492e-03
2.997097938460136640e-03,3.098801645543686201e-03,3.194103584662029080e-03,3.283934753972649577e-03,3.369030288195484259e-03,3.449989323551041522e-03,3.527279365171246024e-03,3.601309108866431515e-03,3.672406826912137743e-03,3.740868842778966898e-03,3.806936360469050790e-03,3.870830201959246653e-03,3.932735841069352756e-03,3.992813238600770656e-03,4.051204266522470850e-03,4.108042083676720184e-03,4.163432574080085449e-03,4.217482616773044792e-03,4.270277805540748095e-03,4.321898929432092286e-03,4.372422167083831954e-03
2.953156746973850579e-03,3.053500275791918173e-03,3.147523772793056271e-03,3.236147746216177807e-03,3.320099488612744416e-03,3.399970787150131089e-03,3.476223871616431881e-03,3.549262504801403446e-03,3.619410837993589005e-03,3.686961838896673799e-03,3.752153577403127306e-03,3.815204183920724995e-03,3.876296903898712384e-03,3.935589378681110528e-03,3.993221671688365441e-03,4.049325444764169390e-03,4.104004848153814181e-03,4.157365479107310788e-03,4.209491722532389922e-03,4.260463225873218490e-03,4.310354988166708798e-03
2.978578162787460550e-03,3.079652447196756185e-03,3.174338452501157277e-03,3.263567281782689400e-03,3.348075124529425670e-03,3.428460253763236047e-03,3.505190305277744531e-03,3.578673584917055426e-03,3.649238122145338509e-03,3.717179701803473985e-03,3.782739458705874306e-03,3.846137430562777178e-03,3.907558957426923545e-03,3.967163469030744044e-03,4.025092355527443502e-03,4.081478519827627487e-03,4.136427468975759948e-03,4.190045590134970285e-03,4.242418328768119036e-03,4.293626145323667202e-03,4.343744675131581794e-03
3.000537624178041887e-03,3.102085843197361411e-03,3.197222501800496986e-03,3.286882212073918407e-03,3.371803612240961093e-03,3.452587026623240088e-03,3.529701732598203561e-03,3.603557459467367653e-03,3.674483223093941847e-03,3.742775807235539966e-03,3.808677067850652943e-03,3.872407633728598263e-03,3.934153550035134755e-03,3.994074417046870364e-03,4.052312426476294138e-03,4.109000477613527526e-03,4.164244771424255309e-03,4.218151793394024802e-03,4.270807222639479497e-03,4.322292054159566736e-03,4.372681961737270341e-03
2.962326409065840598e-03,3.062865837166366297e-03,3.157066325969539160e-03,3.245851023225104250e-03,3.329950394921326901e-03,3.409957487253485308e-03,3.486336259338004666e-03,3.559491929688154716e-03,3.629749500055928346e-03,3.697402635073187855e-03,3.762690478910982878e-03,3.825831273633878600e-03,3.887009091321121969e-03,3.946381913118259498e-03,4.004090187475485736e-03,4.060265600595725465e-03,4.115013102701414911e-03,4.168438151439601315e-03,4.220625605522305458e-03,4.271655595902421228e-03,4.321602920397731896e-03
2.891634262440022102e-03,2.989246828662580052e-03,3.080715577136154334e-03,3.166939858537909727e-03,3.248630180775288583e-03,3.326363824016474562e-03,3.400590724429842712e-03,3.471704264492764865e-03,3.540019814725809105e-03,3.605821782048857036e-03,3.669341981379884918e-03,3.730792115003494711e-03,3.790350182001786961e-03,3.848168950737781372e-03,3.904384296083043392e-03,3.959123541660755467e-03,4.012487840892548646e-03,4.064579366106072129e-03,4.115479884697927776e-03,4.165266547886266671e-03,4.214011861707370535e-03
2.855652730953336677e-03,2.951793393871478700e-03,3.041880228159151572e-03,3.126800057637227782e-03,3.207252795289261809e-03,3.283807765062937180e-03,3.356908376770628179e-03,3.426942078995525495e-03,3.494220086232248043e-03,3.559022404011902285e-03,3.621577500146167493e-03,3.682094095335747882e-03,3.740747410088916813e-03,3.797687985112122196e-03,3.853049545244807954e-03,3.906957740385874102e-03,3.959511840112180971e-03,4.010812789719110302e-03,4.060940913330707801e-03,4.109972250739417875e-03,4.157978320305991474e-03
2.864293366295577164e-03,2.960965357210716166e-03,3.051539825891068456e-03,3.136908195968216798e-03,3.217774410961236030e-03,3.294711175978191301e-03,3.368164815838047173e-03,3.438525307966704657e-03,3.506105981976960495e-03,3.571188860030938706e-03,3.634004083447746249e-03,3.694761814135340706e-03,3.753638805717493705e-03,3.810786660202675549e-03,3.866340388298296522e-03,3.920426544548336403e-03,3.973145442540870244e-03,4.024598647639842687e-03,4.074867671275947401e-03,4.124029006297694547e-03,4.172154788489988546e-03
2.877023222166815147e-03,2.974483725559507862e-03,3.065809522497398715e-03,3.151895531479620774e-03,3.233449478083958925e-03,3.311046228820041688e-03,3.385134385533132909e-03,3.456105723852962060e-03,3.524275280963159746e-03,3.589926607717530173e-03,3.653290911105467123e-03,3.714579670802919693e-03,3.773970573713964112e-03,3.831616155356252964e-03,3.887652474855847473e-03,3.942206535052669020e-03,3.995379672007364109e-03,4.047273986340814249e-03,4.097971554275959931e-03,4.147549403509416359e-03,4.196080285191092565e-03
2.853295078034129122e-03,2.949927091968198006e-03,3.040464903036118639e-03,3.125798481008068390e-03,3.206632110809958056e-03,3.283537316551860680e-03,3.356960689638861187e-03,3.427291739596432987e-03,3.494843834509596923e-03,3.559898997656310137e-03,3.622687172120722492e-03,3.683418441707109626e-03,3.742269761741931575e-03,3.799392223331058902e-03,3.854921600289606520e-03,3.908983623299006581e-03,3.961679164613419318e-03,4.013109604078865002e-03,4.063356349468633458e-03,4.112495838480733495e-03,4.160600179549145058e-03
2.939018884806808823e-03,3.038918546081048697e-03,3.132518223311266548e-03,3.220733510608039720e-03,3.304289112217923506e-03,3.383774143684069834e-03,3.459649245075984217e-03,3.532316365757111852e-03,3.602099193430560297e-03,3.669288851117618808e-03,3.734122883751258681e-03,3.796818468423729907e-03,3.857558766172082022e-03,3.916500006255519382e-03,3.973783071693921462e-03,4.029537795406028071e-03,4.083869178241781965e-03,4.136882036228416680e-03,4.188661060108904606e-03,4.239285576143681129e-03,4.288830378397872484e-03
2.913596244026807943e-03,3.012705320156388450e-03,3.105570340031904748e-03,3.193098058600468778e-03,3.276006718908036543e-03,3.354879977009081991e-03,3.430174327129224994e-03,3.502288421015692464e-03,3.571542753442063980e-03,3.638226496641967615e-03,3.702574590684359207e-03,3.764802885616443714e-03,3.825092738440506648e-03,3.883599309989075373e-03,3.940461984825939686e-03,3.995809799758136792e-03,4.049746737984810316e-03,4.102376705800915568e-03,4.153783595734283386e-03,4.204046277135437340e-03,4.253238654306995201e-03
2.921574213785097397e-03,3.020894325282429127e-03,3.113946828672898778e-03,3.201641431396926290e-03,3.284698656119484656e-03,3.363704189874196573e-03,3.439116503302646396e-03,3.511335452409834832e-03,3.580683277822854869e-03,3.647449827015811392e-03,3.711871194522866398e-03,3.774163985032381267e-03,3.834510141034111648e-03,3.893065557786708989e-03,3.949970004528323593e-03,4.005353125106880276e-03,4.059319518524666381e-03,4.111973213465136730e-03,4.163398545462641646e-03,4.213674929909824209e-03,4.262876561723560540e-03
2.895919511178287904e-03,2.994178120458586799e-03,3.086237473299147625e-03,3.172998195029846664e-03,3.255173937753225426e-03,3.333344275726639241e-03,3.407962640373117871e-03,3.479424940511652992e-03,3.548050102378245280e-03,3.614124859902617237e-03,3.677882712389092101e-03,3.739538242077343130e-03,3.799271025676922292e-03,3.857235478311505077e-03,3.913569737014806378e-03,3.968402099685308833e-03,4.021835825691598074e-03,4.073974073349243517e-03,4.124899829200333844e-03,4.174691714228567253e-03,4.223423140025580995e-03
2.825045759554068933e-03,2.920375286935851175e-03,3.009708254967677007e-03,3.093920254442195615e-03,3.173704788977907594e-03,3.249624840247719495e-03,3.322119774909065848e-03,3.391573287500571250e-03,3.458294101594309566e-03,3.522559964941358347e-03,3.584597017510274611e-03,3.644612571880865778e-03,3.702780276807236554e-03,3.759249271741939378e-03,3.814152938140741213e-03,3.867615137103394204e-03,3.919735125248388630e-03,3.970612604628641525e-03,4.020327394155209962e-03,4.068955031470679329e-03,4.116566380149468650e-03
2.830364415711921194e-03,2.925874328635851354e-03,3.015388401981566446e-03,3.099782562261610246e-03,3.179749904079519525e-03,3.255853185717669501e-03,3.328531480403999591e-03,3.398168056674265563e-03,3.465071455213647282e-03,3.529518640045868454e-03,3.591736068571913659e-03,3.651930408872140852e-03,3.710275351388978102e-03,3.766919811403469237e-03,3.821997140212463756e-03,3.875630991612369607e-03,3.927920676139360322e-03,3.978965805072117584e-03,4.028846183955945952e-03,4.077637292928383214e-03,4.125409953483816228e-03
2.846184925424303895e-03,2.942154839307216385e-03,3.032116171597719605e-03,3.116946022773630417e-03,3.197338046145943493e-03,3.273855818245038560e-03,3.346938280989642401e-03,3.416969227652864177e-03,3.484257192941214373e-03,3.549079329874204464e-03,3.611662582123758344e-03,3.672213608344463906e-03,3.730906463841877647e-03,3.787890331050763112e-03,3.843298931148477534e-03,3.897255937099989263e-03,3.949861167859194250e-03,4.001214412162294211e-03,4.051395713721319194e-03,4.100480631916185274e-03,4.148540486889317966e-03
2.847713048636093831e-03,2.943574747393633544e-03,3.033429867920676114e-03,3.118155685878770504e-03,3.198446421103954412e-03,3.274865891025273597e-03,3.347853263296240306e-03,3.417792288067317621e-03,3.484991747187342597e-03,3.549728993752833319e-03,3.612230741013105605e-03,3.672703642012475986e-03,3.731321993009830730e-03,3.788234563059024018e-03,3.843575098218361078e-03,3.897467500849362797e-03,3.950011182959583915e-03,4.001306071216368353e-03,4.051432188983688717e-03,4.100464878639793580e-03,4.148475443485879523e-03
2.859149234009930856e-03,2.956101201580411258e-03,3.047002171731404314e-03,3.132730045591555074e-03,3.213980066588330731e-03,3.291317391392109895e-03,3.365182872458126993e-03,3.435962264332321960e-03,3.503966251881265263e-03,3.569473930796975610e-03,3.632713930044439987e-03,3.693894338934489499e-03,3.753191311700674292e-03,3.810754834680834830e-03,3.866720172586820842e-03,3.921212399301505364e-03,3.974332456723570980e-03,4.026181121485960385e-03,4.076839728344217040e-03,4.126384784994410054e-03,4.174888282978367164e-03
2.898657037641911953e-03,2.997054593621778767e-03,3.089295822248029795e-03,3.176271999576556117e-03,3.258689386275972957e-03,3.337122527576492133e-03,3.412019704554017201e-03,3.483773059267733854e-03,3.552698991034379094e-03,3.619080991347949257e-03,3.683151972198730768e-03,3.745123729205986334e-03,3.805175294290539904e-03,3.863459626858290179e-03,3.920114515951757597e-03,3.975267142421101164e-03,4.029020550732084413e-03,4.081477215618736429e-03,4.132720148069942041e-03,4.182827460065744254e-03,4.231872498314018759e-03
2.890397193222262687e-03,2.988006010160182239e-03,3.079503316014162682e-03,3.165775853771254228e-03,3.247526038305080173e-03,3.325325158276102363e-03,3.399618912538870941e-03,3.470796998103919343e-03,3.539173705176036546e-03,3.605030479054181260e-03,3.668598904113970667e-03,3.730088950433609746e-03,3.789678610346873186e-03,3.847519359355619679e-03,3.903748284930357807e-03,3.958491326278864783e-03,4.011850757088623529e-03,4.063927989001601265e-03,4.114805453839147711e-03,4.164560709579712139e-03,4.213266076943802257e-03
2.868149472621395971e-03,2.965250975049491672e-03,3.056277256990949393e-03,3.142107906050112861e-03,3.223439734471697255e-03,3.300839448115048397e-03,3.374749465693668762e-03,3.445556875282957017e-03,3.513573749733012088e-03,3.579079753037789878e-03,3.642304931800407954e-03,3.703458195429817912e-03,3.762716442039356225e-03,3.820230299952820808e-03,3.876136203396077836e-03,3.930559463826359401e-03,3.983601824963315351e-03,4.035364331604748486e-03,4.085928943677627316e-03,4.135373021858347077e-03,4.183768602133423019e-03
2.909673381271009329e-03,3.008369220073670112e-03,3.100873452658076904e-03,3.188079762098824932e-03,3.270696441134460144e-03,3.349299707448981801e-03,3.424340235470043747e-03,3.496211494486782187e-03,3.565231805071944742e-03,3.631685796285755597e-03,3.695807960489923879e-03,3.757811339041784889e-03,3.817876121497799664e-03,3.876156464829971348e-03,3.932791276396537319e-03,3.987908480552160642e-03,4.041612146528498518e-03,4.094005403401972804e-03,4.145172005789420078e-03,4.195191063545755487e-03,4.244136078249091150e-03
2.882536731076700692e-03,2.980122920771687174e-03,3.071588548684601756e-03,3.157818719214092532e-03,3.239514608511210366e-03,3.317246636579993836e-03,3.391460427367840990e-03,3.462544984853768975e-03,3.530815284760366411e-03,3.596552804064657126e-03,3.659989505610848973e-03,3.721335757279867814e-03,3.780769919787694590e-03,3.838444177611325704e-03,3.894495632004476519e-03,3.949050738698879799e-03,4.002212306274716309e-03,4.054082013453964156e-03,4.104742615348456851e-03,4.154272114093750592e-03,4.202743113977057930e-03
2.937440990299544554e-03,3.037061549061874713e-03,3.130412283832270572e-03,3.218396767860774634e-03,3.301730605056763489e-03,3.380997125135167588e-03,3.456651976755854404e-03,3.529092682562504080e-03,3.598642003932622010e-03,3.665587848455645684e-03,3.730167860827619634e-03,3.792597574449331835e-03,3.853059723824446819e-03,3.911710625520393829e-03,3.968690954036125686e-03,4.024130441946245987e-03,4.078134696999533362e-03,4.130808105014403125e-03,4.182236032196650494e-03,4.232498377559348705e-03,4.281670119330195472e-03
2.976966412136925443e-03,3.077853056580194709e-03,3.172380523126763514e-03,3.261463492017286758e-03,3.345827064840843634e-03,3.426062327904815397e-03,3.502631495493054112e-03,3.575937898467629675e-03,3.646308958997812599e-03,3.714036630688223855e-03,3.779362396867502055e-03,3.842504644523154957e-03,3.903648834842373197e-03,3.962953766872233212e-03,4.020562420581190628e-03,4.076606224878024168e-03,4.131192678400624416e-03,4.184427744090215770e-03,4.236398105571614545e-03,4.287185018580892681e-03,4.336864613028654052e-03
2.971495429858889582e-03,3.072363898256943483e-03,3.166876078073858035e-03,3.255944113420123319e-03,3.340291423106006401e-03,3.420507423784809042e-03,3.497053757893551270e-03,3.570332985976179454e-03,3.640672228339538862e-03,3.708363208679706872e-03,3.773647090613028564e-03,3.836742519656761389e-03,3.897834901341657755e-03,3.957082851861378099e-03,4.014629970945535371e-03,4.070607512780738402e-03,4.125123253959553545e-03,4.178283318328787459e-03,4.230174559166778592e-03,4.280878528398839554e-03,4.330471347683204075e-03
2.960089206920326309e-03,3.060308158359814276e-03,3.154217898115234051e-03,3.242724193928835878e-03,3.326545164009413018e-03,3.406266026190778520e-03,3.482344188092350353e-03,3.555179532582828858e-03,3.625096140613790104e-03,3.692383638637205655e-03,3.757280847254549500e-03,3.820004919033178660e-03,3.880739571844340780e-03,3.939642316909497920e-03,3.996855360716864911e-03,4.052509258181168431e-03,4.106710728834622390e-03,4.159565161888872584e-03,4.211158612284445803e-03,4.261572166759942590e-03,4.310881354564602419e-03
2.963278238936286300e-03,3.063893934301072531e-03,3.158161850170349526e-03,3.246991326798012983e-03,3.331103114126000072e-03,3.411085111518007400e-03,3.487397037845542825e-03,3.560440754577943318e-03,3.630542459462697113e-03,3.697993554272777528e-03,3.763034418798354673e-03,3.825883435371286740e-03,3.886725974307450853e-03,3.945720432002681674e-03,4.003010420376498790e-03,4.058727314596895230e-03,4.112979058069836380e-03,4.165871737345054615e-03,4.217492135027324160e-03,4.267922199668735053e-03,4.317237828794599601e-03
2.947209422263535016e-03,3.046911457811224931e-03,3.140313927013636472e-03,3.228319560690768881e-03,3.311643926051248236e-03,3.390870699229640590e-03,3.466456353382096726e-03,3.538799868383068602e-03,3.608225170736881725e-03,3.675021415628741163e-03,3.739427443003923938e-03,3.801659889576102219e-03,3.861902682835245768e-03,3.920313141517359386e-03,3.977033607202731282e-03,4.032194573125196836e-03,4.085902912609873719e-03,4.138264136776385362e-03,4.189364390929984673e-03,4.239284881590270684e-03,4.288101025654817572e-03
2.889768433284831215e-03,2.987433203835425811e-03,3.078959959718084553e-03,3.165230602098417778e-03,3.246943598963392304e-03,3.324669005365652949e-03,3.398851491465028005e-03,3.469880218049716143e-03,3.538070481167727988e-03,3.603704039037550211e-03,3.667013617160931518e-03,3.728209957885869705e-03,3.787472154939436775e-03,3.844953054887298612e-03,3.900791264373619158e-03,3.955113478306648313e-03,4.008023686353079720e-03,4.059624332874072448e-03,4.109999264631280028e-03,4.159227319078530674e-03,4.207381763444172952e-03
2.893787800472076739e-03,2.991332624748373453e-03,3.082732146168977450e-03,3.168870495469899764e-03,3.250447485528552751e-03,3.328033944027632748e-03,3.402076249145882282e-03,3.472963902461549419e-03,3.541012947235844949e-03,3.606505637980020676e-03,3.669674822298292331e-03,3.730731943383003377e-03,3.789855915323568636e-03,3.847199999852185352e-03,3.902902940597776944e-03,3.957091300831605540e-03,4.009869474650568089e-03,4.061339629651336026e-03,4.111585908432450857e-03,4.160687104403509862e-03,4.208716439646550435e-03
2.903957540262544750e-03,3.001528583783371739e-03,3.092936239669685262e-03,3.179069412601589258e-03,3.260630690252429905e-03,3.338194481990160948e-03,3.412208618584670373e-03,3.483064648897482313e-03,3.551079751058130139e-03,3.616537113595136733e-03,3.679670561537898982e-03,3.740692015089918353e-03,3.799780691473120947e-03,3.857090579977632844e-03,3.912760562287354200e-03,3.966917229803513384e-03,4.019665211031255361e-03,4.071106882768458710e-03,4.121326325706147625e-03,4.170402459672943075e-03,4.218408736982324873e-03
2.856258587842323837e-03,2.952742293542932970e-03,3.043141365042318497e-03,3.128331672535884875e-03,3.209005943618166695e-03,3.285730132355228934e-03,3.358945692383464698e-03,3.429038673175465162e-03,3.496322121660969118e-03,3.561075110659387821e-03,3.623528310320383531e-03,3.683891139366137456e-03,3.742340288906978018e-03,3.799028020958352975e-03,3.854091511563987379e-03,3.907656082878844216e-03,3.959824878367164402e-03,4.010699379943070443e-03,4.060362468233265180e-03,4.108892270020913888e-03,4.156361386826671299e-03
2.877400306069097160e-03,2.974739489634020077e-03,3.065922789655495945e-03,3.151835997997746476e-03,3.233180791734695594e-03,3.310529696292847154e-03,3.384330114153588556e-03,3.454972619980466869e-03,3.522774462692080180e-03,3.588018182509774331e-03,3.650937609949730413e-03,3.711744457346431887e-03,3.770617671951854381e-03,3.827711365550236482e-03,3.883164489349248769e-03,3.937103461326443149e-03,3.989632968657164797e-03,4.040855575974871411e-03,4.090855004412663823e-03,4.139710355722293206e-03,4.187494943645595630e-03
