1.564637478491477359e-03,1.713974482575572438e-03,1.851304030876677964e-03,1.979127257798312875e-03,2.099181457230484688e-03,2.212731542279889295e-03,2.320732420168333116e-03,2.423925958819782636e-03,2.522902126849243826e-03,2.618139268541776719e-03,2.710031608173694897e-03
1.557638668554436499e-03,1.706307670419155310e-03,1.843022927281821139e-03,1.970274385673645521e-03,2.089791568361990415e-03,2.202833730346454282e-03,2.310351507435022805e-03,2.413083449088011031e-03,2.511616884920488384e-03,2.606428019526513696e-03,2.697909313770222115e-03
1.550537537451969483e-03,1.698528771041909937e-03,1.834620755651332220e-03,1.961292086374741891e-03,2.080264401244637847e-03,2.192791214433156052e-03,2.299818827887266035e-03,2.402082424088374923e-03,2.500166655069979010e-03,2.594545554453289455e-03,2.685609793909541666e-03
1.543332589728057310e-03,1.690636146253845541e-03,1.826095746537786902e-03,1.952178468282738701e-03,2.070597949513637830e-03,2.182601879645810344e-03,2.289132163405329778e-03,2.390920567070371934e-03,2.488549025947339819e-03,2.582489370945559738e-03,2.673130458385848500e-03
1.536022308083626053e-03,1.682628133937103627e-03,1.817446104648709959e-03,1.942931612149248997e-03,2.060790177498667518e-03,2.172263580199488512e-03,2.278289263470994769e-03,2.379595527444384583e-03,2.476761550981327036e-03,2.570256930076356573e-03,2.660468679160055052e-03
1.528605153057896373e-03,1.674503047696893673e-03,1.808670008469543062e-03,1.933549570693300895e-03,2.050839019796356008e-03,2.161774138967877991e-03,2.267287844694920555e-03,2.368104920288028725e-03,2.464801747866023421e-03,2.557845655835088057e-03,2.647621789807876394e-03
1.521079562705101749e-03,1.666259176507356053e-03,1.799765609881131536e-03,1.924030368192412507e-03,2.040742380836557072e-03,2.151131347026092027e-03,2.256125590337141468e-03,2.356446325845328038e-03,2.452667098039555595e-03,2.545252934586580886e-03,2.634587084959886215e-03
1.513443952266497160e-03,1.657894784352264596e-03,1.790731033771640699e-03,1.914372000067713101e-03,2.030498134442300547e-03,2.140332963186819364e-03,2.244800149820575137e-03,2.344617289018590539e-03,2.440355046155229333e-03,2.532476114522246805e-03,2.621361819733419168e-03
1.505696713837599869e-03,1.649408109860508922e-03,1.781564377642830656e-03,1.904572432463033475e-03,2.020104123383353011e-03,2.129376713529734962e-03,2.233309138237463739e-03,2.332615318852903838e-03,2.427862999544970913e-03,2.519512505103273237e-03,2.607943209156219407e-03
1.497836216030587518e-03,1.640797365936267878e-03,1.772263711210597843e-03,1.894629601817866479e-03,2.009558158923272376e-03,2.118260290924054226e-03,2.221650135848626979e-03,2.320437888013120349e-03,2.415188327674957017e-03,2.506359376495701039e-03,2.594328427581690452e-03
1.489860803631785002e-03,1.632060739383806849e-03,1.762827075999710228e-03,1.884541414434121129e-03,1.998858020359882241e-03,2.106981354544149206e-03,2.209820687575434449e-03,2.308082432253240942e-03,2.402328361593332982e-03,2.493013958997296591e-03,2.580514608095649687e-03
1.481768797254170945e-03,1.623196390526816758e-03,1.753252484932646838e-03,1.874305746036573385e-03,1.988001454559057586e-03,2.095537529378117478e-03,2.197818302484388052e-03,2.295546349878079071e-03,2.389280393369892352e-03,2.479473442456079420e-03,2.566498841914450438e-03
1.473558492984826168e-03,1.614202452822214749e-03,1.743537921912453577e-03,1.863920441326919917e-03,1.976986175481731164e-03,2.083926405729200505e-03,2.185640453264206529e-03,2.282827001197092198e-03,2.376041675527610156e-03,2.465734975680393924e-03,2.552278177774345864e-03
1.465228162027261026e-03,1.605077032468330651e-03,1.733681341399537484e-03,1.853383313531352904e-03,1.965809863704019115e-03,2.072145538709955614e-03,2.173284575695306250e-03,2.269921707970273816e-03,2.362609420465905906e-03,2.451795665840405484e-03,2.537849621311978870e-03
1.456776050338534027e-03,1.595818208007392927e-03,1.723680667982302071e-03,1.842692143941549159e-03,1.954470165930370391e-03,2.060192447729065814e-03,2.160748068111565962e-03,2.256827752845984216e-03,2.348980799875520931e-03,2.437652577860886967e-03,2.523210134435857101e-03
1.448200378261100792e-03,1.586424029922237989e-03,1.713533795941543083e-03,1.831844681448990342e-03,1.942964694499637853e-03,2.048064615970695071e-03,2.148028290854267931e-03,2.243542378790609835e-03,2.335152944144889935e-03,2.423302733805181124e-03,2.508356634688692875e-03
1.439499340149304240e-03,1.576892520227151815e-03,1.703238588808507308e-03,1.820838642072507112e-03,1.931291026883961764e-03,2.035759489866267175e-03,2.135122565718094913e-03,2.230062788509928461e-03,2.321122941757875792e-03,2.408743112250201837e-03,2.493285994600467990e-03
1.430671103990438986e-03,1.567221672052765370e-03,1.692792878916528788e-03,1.809671708478958986e-03,1.919446705180375030e-03,2.023274478558567593e-03,2.122028175389074553e-03,2.216386143862059729e-03,2.306887838682751372e-03,2.393970647652351492e-03,2.477995041032096755e-03
