1.564637478491477359e-03,1.595623406905330834e-03,1.626018964904216981e-03,1.655856664023848315e-03,1.685166137019194696e-03,1.713974482575572438e-03,1.742306558698614389e-03,1.770185233823911262e-03,1.797631602863117772e-03,1.824665173991170484e-03,1.851304030876677964e-03,1.877564974189772874e-03,1.903463645533648874e-03,1.929014636396586850e-03,1.954231584279678309e-03,1.979127257798312875e-03,2.003713632264919088e-03,2.028001957022794108e-03,2.052002815605351305e-03,2.075726179633599188e-03,2.099181457230484688e-03,2.122377536618852596e-03,2.145322825475997307e-03,2.168025286538956264e-03,2.190492469888068172e-03,2.212731542279889295e-03,2.234749313852528018e-03,2.256552262485482345e-03,2.278146556060947712e-03,2.299538072843405629e-03,2.320732420168333549e-03,2.341734951608396079e-03,2.362550782766030533e-03,2.383184805824422377e-03,2.403641702974134396e-03,2.423925958819782636e-03,2.444041871859892971e-03,2.463993565123175512e-03,2.483784996035772255e-03,2.503419965586363687e-03,2.522902126849243826e-03,2.542234992919507018e-03,2.561421944309146860e-03,2.580466235848176935e-03,2.599371003130654650e-03,2.618139268541777153e-03,2.636773946898838226e-03,2.655277850735866894e-03,2.673653695259072330e-03,2.691904102997819646e-03,2.710031608173695331e-03
1.563245831141297712e-03,1.594204199506409764e-03,1.624572722554179375e-03,1.654383882903337618e-03,1.683667286952369004e-03,1.712450009284001212e-03,1.740756885794223115e-03,1.768610764578579589e-03,1.796032721786118861e-03,1.823042248240473295e-03,1.849657411525957619e-03,1.875894997369557515e-03,1.901770633462236768e-03,1.927298898314058805e-03,1.952493417296408823e-03,1.977366947667790528e-03,2.001931454089340544e-03,2.026198175898765927e-03,2.050177687216089405e-03,2.073879950793184029e-03,2.097314366385059740e-03,2.120489814309040478e-03,2.143414694764318729e-03,2.166096963405572499e-03,2.188544163597816884e-03,2.210763455723224486e-03,2.232761643862712052e-03,2.254545200134108231e-03,2.276120286933661259e-03,2.297492777297504077e-03,2.318668273573739041e-03,2.339652124573362701e-03,2.360449441348802697e-03,2.381065111731953468e-03,2.401503813748861408e-03,2.421770028015367109e-03,2.441868049206750036e-03,2.461801996684543498e-03,2.481575824355006319e-03,2.501193329826076252e-03,2.520658162922866877e-03,2.539973833615793205e-03,2.559143719410094699e-03,2.578171072240816823e-03,2.597059024913101182e-03,2.615810597123922453e-03,2.634428701098027147e-03,2.652916146867869383e-03,2.671275647224653511e-03,2.689509822365167366e-03,2.707621204256965841e-03
1.561850138246559209e-03,1.592780866445358840e-03,1.623122275950909322e-03,1.652906820380898407e-03,1.682164079700706203e-03,1.710921104320405192e-03,1.739202707962067031e-03,1.767031718322062059e-03,1.794429192732287974e-03,1.821414604614633682e-03,1.848006005422361906e-03,1.874220165895871268e-03,1.900072699773452988e-03,1.925578172549224530e-03,1.950750197429604576e-03,1.975601520283195873e-03,2.000144095088877885e-03,2.024389151149684051e-03,2.048347253144878598e-03,2.072028354931418955e-03,2.095441847872050317e-03,2.118596604355596751e-03,2.141501017081406250e-03,2.164163034601212284e-03,2.186590193545182893e-03,2.208789647902577574e-03,2.230768195679511817e-03,2.252532303215395732e-03,2.274088127404584343e-03,2.295441536039661504e-03,2.316598126466856960e-03,2.337563242721656109e-03,2.358341991293250520e-03,2.378939255649594429e-03,2.399359709640111211e-03,2.419607829880270240e-03,2.439687907210990638e-03,2.459604057315968595e-03,2.479360230571347502e-03,2.498960221194494735e-03,2.518407675751896564e-03,2.537706101080206521e-03,2.556858871669168230e-03,2.575869236550443891e-03,2.594740325732152950e-03,2.613475156215231809e-03,2.632076637624341901e-03,2.650547577483093088e-03,2.668890686160661427e-03,2.687108581514479049e-03,2.705203793251515464e-03
1.560450388050290153e-03,1.591353395732372430e-03,1.621667612876203594e-03,1.651425464014121599e-03,1.680656502601560621e-03,1.709387754805667551e-03,1.737644012110136889e-03,1.765448081752863567e-03,1.792821002193893719e-03,1.819782229402784569e-03,1.846349798654854440e-03,1.872540465660348400e-03,1.898369830164324231e-03,1.923852444607116515e-03,1.949001909994812912e-03,1.973830960773004326e-03,1.998351540207261509e-03,2.022574867536770793e-03,2.046511497972595874e-03,2.070171376450918605e-03,2.093563885917824451e-03,2.116697890810588338e-03,2.139581776306913492e-03,2.162223483834938269e-03,2.184630543270405997e-03,2.206810102191079405e-03,2.228768952510612814e-03,2.250513554773200461e-03,2.272050060355307842e-03,2.293384331790729747e-03,2.314521961409280251e-03,2.335468288457052781e-03,2.356228414846736965e-03,2.376807219669659511e-03,2.397209372586481171e-03,2.417439346200670088e-03,2.437501427507638135e-03,2.457399728502554156e-03,2.477138196021182182e-03,2.496720620880464245e-03,2.516150646378785983e-03,2.535431776209929114e-03,2.554567381839376299e-03,2.573560709386965312e-03,2.592414886055662351e-03,2.611132926142528503e-03,2.629717736664582799e-03,2.648172122629295026e-03,2.666498791976775178e-03,2.684700360218296531e-03,2.702779354793672945e-03
1.559046568761370813e-03,1.589921775342820979e-03,1.620208721076371724e-03,1.649939801324459268e-03,1.679144542955507630e-03,1.707849947823263667e-03,1.736080785108397220e-03,1.763859841530854983e-03,1.791208136623970680e-03,1.818145108854235699e-03,1.844688777271994307e-03,1.870855882513645322e-03,1.896662010290334687e-03,1.922121699950666163e-03,1.947248540264930180e-03,1.972055254222499290e-03,1.996553774344490308e-03,2.020755309776989164e-03,2.044670406235332433e-03,2.068308999708994879e-03,2.091680464702934828e-03,2.114793657679762875e-03,2.137656956273671291e-03,2.160278294768495488e-03,2.182665196265919181e-03,2.204824801913568728e-03,2.226763897514927922e-03,2.248488937802126629e-03,2.270006068617703293e-03,2.291321147221372055e-03,2.312439760911952705e-03,2.333367244132220335e-03,2.354108694205060779e-03,2.374668985832450747e-03,2.395052784474109315e-03,2.415264558709842146e-03,2.435308591678375743e-03,2.455188991675626240e-03,2.474909701986688793e-03,2.494474510018193474e-03,2.513887055790925938e-03,2.533150839846659303e-03,2.552269230617823688e-03,2.571245471303967856e-03,2.590082686294749824e-03,2.608783887175496197e-03,2.627351978348001129e-03,2.645789762296282474e-03,2.664099944524319936e-03,2.682285138190410034e-03,2.700347868460619902e-03
1.557638668554436499e-03,1.588485993217151259e-03,1.618745588262133443e-03,1.648449819797121428e-03,1.677628188026239562e-03,1.706307670419155310e-03,1.734513013788679210e-03,1.762266984277163426e-03,1.789590582436209045e-03,1.816503229178360445e-03,1.843022927281821139e-03,1.869166402265324146e-03,1.894949225765306779e-03,1.920385924000584527e-03,1.945490073470080303e-03,1.970274385673645521e-03,1.994750782356708926e-03,2.018930462542913636e-03,2.042823962424267486e-03,2.066441209017529004e-03,2.089791568361990415e-03,2.112883888922415139e-03,2.135726540767556286e-03,2.158327451016178213e-03,2.180694135976211142e-03,2.202833730346454282e-03,2.224753013802457761e-03,2.246458435247391736e-03,2.267956134973778473e-03,2.289251964951923447e-03,2.310351507435023238e-03,2.331260092048573988e-03,2.351982811512313368e-03,2.372524536126108773e-03,2.392889927136526013e-03,2.413083449088011031e-03,2.433109381251392141e-03,2.452971828212581386e-03,2.472674729695681708e-03,2.492221869687098572e-03,2.511616884920488384e-03,2.530863272776453284e-03,2.549964398645553684e-03,2.568923502798560465e-03,2.587743706803644246e-03,2.606428019526514130e-03,2.624979342746138269e-03,2.643400476415745139e-03,2.661694123596103877e-03,2.679862895085692934e-03,2.697909313770222549e-03
1.556226675569776082e-03,1.587046037260783377e-03,1.617278202108515892e-03,1.646955506880969783e-03,1.676107425040456855e-03,1.704760909601680261e-03,1.732940684944567515e-03,1.760669496574057778e-03,1.787968326004838382e-03,1.814856576544477632e-03,1.841352234651735635e-03,1.867472010683731689e-03,1.893231462161279726e-03,1.918645102135237623e-03,1.943726494797489010e-03,1.968488340124962925e-03,1.992942549056076363e-03,2.017100310462602644e-03,2.040972150985536412e-03,2.064567988642836225e-03,2.087897180983518553e-03,2.110968568451250440e-03,2.133790513527352144e-03,2.156370936144688145e-03,2.178717345797686646e-03,2.200836870717572114e-03,2.222736284434146271e-03,2.244422030004676518e-03,2.265900242155534719e-03,2.287176767552238921e-03,2.308257183387697579e-03,2.329146814456123024e-03,2.349850748860723548e-03,2.370373852486459734e-03,2.390720782354497417e-03,2.410895998962190451e-03,2.430903777701227085e-03,2.450748219436728326e-03,2.470433260321454674e-03,2.489962680911641819e-03,2.509340114644264229e-03,2.528569055729562066e-03,2.547652866507382850e-03,2.566594784311205992e-03,2.585397927879513804e-03,2.604065303350490586e-03,2.622599809872653946e-03,2.641004244861086449e-03,2.659281308926243845e-03,2.677433610499926984e-03,2.695463670180860399e-03
1.554810577913232897e-03,1.585601895344009938e-03,1.615806550254748680e-03,1.645456849988411905e-03,1.674582241187760499e-03,1.703209652341442599e-03,1.731363785331289885e-03,1.759067364964835055e-03,1.786341353664512707e-03,1.813205137081736395e-03,1.839676685308381599e-03,1.865772693495879779e-03,1.891508705008386818e-03,1.916899219690524356e-03,1.941957789391359152e-03,1.966697102531401661e-03,1.991129059210639332e-03,2.015264838119466741e-03,2.039114956320098489e-03,2.062689322805533968e-03,2.085997286609833114e-03,2.109047680132248876e-03,2.131848858244612521e-03,2.154408733672998240e-03,2.176734809078526012e-03,2.198834206206043765e-03,2.220713692421740198e-03,2.242379704919984004e-03,2.263838372844817308e-03,2.285095537541549909e-03,2.306156771128090380e-03,2.327027393553323786e-03,2.347712488290508350e-03,2.368216916796863931e-03,2.388545331855872374e-03,2.408702189906032284e-03,2.428691762448613109e-03,2.448518146617130117e-03,2.468185274982617750e-03,2.487696924661172895e-03,2.507056725783502003e-03,2.526268169380267541e-03,2.545334614731737527e-03,2.564259296225558996e-03,2.583045329762301192e-03,2.601695718744693759e-03,2.620213359683158400e-03,2.638601047447252691e-03,2.656861480189995784e-03,2.674997263969630581e-03,2.693010917091248017e-03
1.553390363656106292e-03,1.584153555301895649e-03,1.614330620304162611e-03,1.643953836495297806e-03,1.673052623620546655e-03,1.701653885571205145e-03,1.729782301665607445e-03,1.757460575953711775e-03,1.784709651710198602e-03,1.811548896879000602e-03,1.837996265137530364e-03,1.864068436387327941e-03,1.889780939794737883e-03,1.915148261959754867e-03,1.940183942352748624e-03,1.964900657804215939e-03,1.989310297544208232e-03,2.013424030052142835e-03,2.037252362783609390e-03,2.060805195680413034e-03,2.084091869236903531e-03,2.107121207784534798e-03,2.129901558563527478e-03,2.152440827072216959e-03,2.174746509118548939e-03,2.196825719942140098e-03,2.218685220727646852e-03,2.240331442789498129e-03,2.261770509673176246e-03,2.283008257388318123e-03,2.304050252963079498e-03,2.324901811486931782e-03,2.345568011789724711e-03,2.366053710888066201e-03,2.386363557315434539e-03,2.406502003439673059e-03,2.426473316860325042e-03,2.446281590968450628e-03,2.465930754742946384e-03,2.485424581849770154e-03,2.504766699103749134e-03,2.523960594346725921e-03,2.543009623790492505e-03,2.561917018868302681e-03,2.580685892634560115e-03,2.599319245748590423e-03,2.617819972075048456e-03,2.636190863930567771e-03,2.654434617003587332e-03,2.672553834971891362e-03,2.690551033840271090e-03
1.551966020835049507e-03,1.582701004934172805e-03,1.612850399824082570e-03,1.642446453740811080e-03,1.671518559453896713e-03,1.700093596185778440e-03,1.728196220625700854e-03,1.755849116005705991e-03,1.783073206397057034e-03,1.809887841984730459e-03,1.836310959983958931e-03,1.862359225002059582e-03,1.888048151966293092e-03,1.913392214193524550e-03,1.938404938739441991e-03,1.963098990810836515e-03,1.987486248736224006e-03,2.011577870754361480e-03,2.035384354686287176e-03,2.058915591396300124e-03,2.082180912814215155e-03,2.105189135180234126e-03,2.127948598080782114e-03,2.150467199765443860e-03,2.172752429169069223e-03,2.194811395007132543e-03,2.216650852264789688e-03,2.238277226359434123e-03,2.259696635221715780e-03,2.280914909510086807e-03,2.301937611148154213e-03,2.322770050351849469e-03,2.343417301294115507e-03,2.363884216538038926e-03,2.384175440354741049e-03,2.404295421029576090e-03,2.424248422249016943e-03,2.444038533650791899e-03,2.463669680611216620e-03,2.483145633336079298e-03,2.502470015314689315e-03,2.521646311190799475e-03,2.540677874098805789e-03,2.559567932508979762e-03,2.578319596621287020e-03,2.596935864343672459e-03,2.615419626887334047e-03,2.633773674008558878e-03,2.652000698924042183e-03,2.670103302924190132e-03,2.688083999706804717e-03
