1.564637478491477359e-03,1.603276320867733692e-03,1.641005631620496424e-03,1.677886767623248346e-03,1.713974482575572438e-03,1.749317881025404340e-03,1.783961202165063476e-03,1.817944469114837194e-03,1.851304030876677964e-03,1.884073017877821834e-03,1.916281727369504619e-03,1.947957951446914688e-03,1.979127257798312875e-03,2.009813231251918273e-03,2.040037682610369024e-03,2.069820830029810502e-03,2.099181457230484688e-03,2.128137052056401288e-03,2.156703928287403808e-03,2.184897333113235227e-03,2.212731542279889295e-03,2.240219944593687448e-03,2.267375117202787265e-03,2.294208892857265824e-03,2.320732420168333116e-03,2.346956217737215713e-03,2.372890222899151288e-03,2.398543835723123459e-03,2.423925958819782636e-03,2.449045033435565902e-03,2.473909072247890226e-03,2.498525689222632230e-03,2.522902126849243826e-03,2.547045281029656962e-03,2.570961723863359090e-03,2.594657724541998226e-03,2.618139268541776719e-03,2.641412075280091289e-03,2.664481614384022184e-03,2.687353120701761050e-03,2.710031608173694897e-03
1.561150771047259325e-03,1.599703508916113306e-03,1.637348742002019998e-03,1.674147690448088855e-03,1.710154985938333767e-03,1.745419623593941465e-03,1.779985744022655973e-03,1.813893281155471099e-03,1.847178502992613807e-03,1.879874466132008988e-03,1.912011400309155751e-03,1.943617035686107412e-03,1.974716882974955796e-03,2.005334474446444047e-03,2.035491572299052282e-03,2.065208349633891518e-03,2.094503548312729585e-03,2.123394617208889702e-03,2.151897833747866157e-03,2.180028411141889718e-03,2.207800593324248887e-03,2.235227739265056943e-03,2.262322398084996595e-03,2.289096376165521488e-03,2.315560797273782077e-03,2.341726156570888770e-03,2.367602369247281090e-03,2.393198814424412485e-03,2.418524374873961321e-03,2.443587473031517705e-03,2.468396103718693661e-03,2.492957863934066719e-03,2.517279980027604513e-03,2.541369332534106507e-03,2.565232478907501085e-03,2.588875674368893223e-03,2.612304891056184755e-03,2.635525835641370010e-03,2.658543965562768386e-03,2.681364504003005446e-03,2.703992453729180644e-03
1.557638668554436499e-03,1.596104674783217249e-03,1.633665217831866984e-03,1.670381380117260230e-03,1.706307670419155310e-03,1.741492973634992157e-03,1.775981331069910029e-03,1.809812586816008165e-03,1.843022927281821139e-03,1.875645334698235059e-03,1.907709970793269394e-03,1.939244503344758359e-03,1.970274385673645521e-03,2.000823097110402283e-03,2.030912350895346368e-03,2.060562274746401568e-03,2.089791568361990415e-03,2.118617641360911151e-03,2.147056734549525423e-03,2.175124026915079608e-03,2.202833730346454282e-03,2.230199173760244458e-03,2.257232878045523951e-03,2.283946623023069139e-03,2.310351507435022805e-03,2.336458002831654640e-03,2.362276002097317504e-03,2.387814863253365314e-03,2.413083449088011031e-03,2.438090163088988890e-03,2.462842982092055925e-03,2.487349486004911472e-03,2.511616884920488384e-03,2.535652043894528421e-03,2.559461505628733181e-03,2.583051511271910496e-03,2.606428019526513696e-03,2.629596724226304031e-03,2.652563070532067309e-03,2.675332269875894953e-03,2.697909313770222115e-03
1.554100986106638719e-03,1.592479628996398963e-03,1.629954865178600502e-03,1.666587638340771707e-03,1.702432333463257475e-03,1.737537724416950407e-03,1.771947752481126299e-03,1.805702171254660801e-03,1.838837084960132529e-03,1.871385400919746119e-03,1.903377212358716916e-03,1.934840124216293455e-03,1.965799532004269042e-03,1.996278861727259629e-03,2.026299777310841196e-03,2.055882360759206124e-03,2.085045269300340055e-03,2.113805873012611705e-03,2.142180375816539386e-03,2.170183922225112257e-03,2.197830691849409369e-03,2.225133983333617890e-03,2.252106289129582068e-03,2.278759362303948554e-03,2.305104276391585928e-03,2.331151479159957862e-03,2.356910841024865890e-03,2.382391698753885245e-03,2.407602895006214546e-03,2.432552814183730570e-03,2.457249415005335544e-03,2.481700260163372494e-03,2.505912543375332906e-03,2.529893114105161590e-03,2.553648500194886321e-03,2.577184928618524683e-03,2.600508344545226190e-03,2.623624428877013946e-03,2.646538614407716473e-03,2.669256100733310641e-03,2.691781868029592076e-03
1.550537537451969483e-03,1.588828180704256925e-03,1.626217488699583302e-03,1.662766265385715557e-03,1.698528771041909937e-03,1.733553667703864945e-03,1.767884795896469989e-03,1.801561818066281084e-03,1.834620755651332220e-03,1.867094440519559114e-03,1.899012896894443532e-03,1.930403666418971462e-03,1.961292086374741891e-03,1.991701529052123960e-03,2.021653608702773941e-03,2.051168361284204725e-03,2.080264401244637847e-03,2.108959058834024118e-03,2.137268500818386655e-03,2.165207836985367455e-03,2.192791214433156052e-03,2.220031901313045380e-03,2.246942361432530642e-03,2.273534320909270743e-03,2.299818827887266035e-03,2.325806306177954225e-03,2.351506603564939950e-03,2.376929035407220839e-03,2.402082424088374923e-03,2.426975134785411183e-03,2.451615107968427038e-03,2.476009888989021655e-03,2.500166655069979010e-03,2.524092239969884157e-03,2.547793156562865122e-03,2.571275617544907608e-03,2.594545554453289455e-03,2.617608635164109243e-03,2.640470280014166598e-03,2.663135676677114150e-03,2.685609793909541666e-03
1.546948134983227967e-03,1.585150137666615968e-03,1.622452891630723386e-03,1.658917060065782847e-03,1.694596777641721019e-03,1.729540593744509185e-03,1.763792247410820701e-03,1.797391309270999615e-03,1.830373717375586174e-03,1.862772227588688949e-03,1.894616794629492207e-03,1.925934896383710987e-03,1.956751811478640423e-03,1.987090858099181939e-03,2.016973600461281855e-03,2.046420028140399049e-03,2.075448712493410761e-03,2.104076943651766833e-03,2.132320850956385700e-03,2.160195509216647318e-03,2.187715032781046339e-03,2.214892659085893056e-03,2.241740823085707109e-03,2.268271223752880029e-03,2.294494883655614180e-03,2.320422202474841950e-03,2.346063005197132015e-03,2.371426585616979218e-03,2.396521745694666153e-03,2.421356831242312772e-03,2.445939764348299770e-03,2.470278072897183746e-03,2.494378917496904192e-03,2.518249116086300043e-03,2.541895166462581745e-03,2.565323266939712084e-03,2.588539335323812064e-03,2.611549026370182849e-03,2.634357747867865657e-03,2.656970675481356431e-03,2.679392766464868195e-03
1.543332589728057310e-03,1.581445306244432924e-03,1.618660875776140907e-03,1.655039819730697243e-03,1.690636146253845541e-03,1.725498291261365075e-03,1.759669891562541406e-03,1.793190425302779167e-03,1.826095746537786902e-03,1.858418534574284931e-03,1.890188674120937785e-03,1.921433578841825118e-03,1.952178468282738701e-03,1.982446606129046381e-03,2.012259506196556642e-03,2.041637111340858634e-03,2.070597949513637830e-03,2.099159270435646714e-03,2.127337165750119771e-03,2.155146675033416028e-03,2.182601879645810344e-03,2.209715986084922167e-03,2.236501400242149433e-03,2.262969793746909871e-03,2.289132163405329778e-03,2.314998884592085748e-03,2.340579759330674043e-03,2.365884059694023552e-03,2.390920567070371934e-03,2.415697607765911019e-03,2.440223085353422725e-03,2.464504510123204702e-03,2.488549025947339819e-03,2.512363434829699687e-03,2.535954219380768745e-03,2.559327563427736887e-03,2.582489370945559738e-03,2.605445283473178594e-03,2.628200696160486270e-03,2.650760772575355955e-03,2.673130458385848500e-03
1.539690711339024385e-03,1.577713491389629626e-03,1.614841241497763516e-03,1.651134340255577685e-03,1.686646668363117867e-03,1.721426547439532584e-03,1.755517511322166307e-03,1.788958944997887882e-03,1.821786617915813937e-03,1.854033132267684809e-03,1.885728302241737857e-03,1.916899476812670630e-03,1.947571816014463187e-03,1.977768528636012109e-03,2.007511077725908626e-03,2.036819359079597696e-03,2.065711856927438753e-03,2.094205780285163764e-03,2.122317182823758603e-03,2.150061068629948932e-03,2.177451485835526709e-03,2.204501609774083427e-03,2.231223817062221327e-03,2.257629751787235042e-03,2.283730384805543207e-03,2.309536067008536361e-03,2.335056577289390187e-03,2.360301165841263444e-03,2.385278593330517321e-03,2.409997166415345574e-03,2.434464770018078279e-03,2.458688896706609246e-03,2.482676673495271338e-03,2.506434886336911944e-03,2.529970002544677018e-03,2.553288191353473777e-03,2.576395342806355338e-03,2.599297085129643765e-03,2.621998800742030358e-03,2.644505641026660258e-03,2.666822539981056079e-03
1.536022308083626053e-03,1.573954496634854140e-03,1.610993787704845378e-03,1.647200416030220613e-03,1.682628133937103627e-03,1.717325147915556337e-03,1.751334888081007395e-03,1.784696645583288546e-03,1.817446104648709959e-03,1.849615789792381868e-03,1.881235444168492333e-03,1.912332351591206113e-03,1.942931612149248997e-03,1.973056379335219861e-03,2.002728065060739408e-03,2.031966517718355666e-03,2.060790177498667518e-03,2.089216212415918698e-03,2.117260637892284716e-03,2.144938422266376259e-03,2.172263580199488512e-03,2.199249255634209890e-03,2.225907795699128607e-03,2.252250816738820150e-03,2.278289263470994769e-03,2.304033462125438646e-03,2.329493168296542255e-03,2.354677610138337322e-03,2.379595527444384583e-03,2.404255207081778915e-03,2.428664515186560596e-03,2.452830926475141858e-03,2.476761550981327036e-03,2.500463158490033675e-03,2.523942200905655332e-03,2.547204832764536110e-03,2.570256930076356573e-03,2.593104107657860213e-03,2.615751735103810215e-03,2.638204951523879984e-03,2.660468679160055052e-03
1.532327186834221483e-03,1.570168124083164357e-03,1.607118311843408563e-03,1.643237839948304786e-03,1.678580331415072515e-03,1.713193876766170090e-03,1.747121801639674697e-03,1.780403302664940266e-03,1.813073978224769315e-03,1.845166274591900947e-03,1.876709863369114108e-03,1.907731962735457944e-03,1.938257612397807032e-03,1.968309910149723067e-03,1.997910216393412614e-03,2.027078331773278421e-03,2.055832652119404108e-03,2.084190304145920776e-03,2.112167264747616922e-03,2.139778466254624485e-03,2.167037889613967691e-03,2.193958647148601393e-03,2.220553056284331472e-03,2.246832705420955412e-03,2.272808512947100887e-03,2.298490780251332116e-03,2.323889239459561544e-03,2.349013096526178599e-03,2.373871070219920210e-03,2.398471427472638126e-03,2.422822015497258247e-03,2.446930291028692837e-03,2.470803346996544494e-03,2.494447936900044856e-03,2.517870497122608880e-03,2.541077167394964302e-03,2.564073809591210090e-03,2.586866025020844936e-03,2.609459170361304661e-03,2.631858372359400199e-03,2.654068541415958819e-03
